CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
44045030,MONO LA [44045030],TEMPERATURA,Temperatura del aire media mensual,2019-02-01 00:00,degC,25.9648148148147,Preliminar
44045030,MONO LA [44045030],TEMPERATURA,Temperatura del aire media mensual,2019-03-01 00:00,degC,25.4588734567902,Preliminar
44045030,MONO LA [44045030],TEMPERATURA,Temperatura del aire media mensual,2019-04-01 00:00,degC,25.6547743055555,Preliminar
44045030,MONO LA [44045030],TEMPERATURA,Temperatura del aire media mensual,2019-07-01 00:00,degC,24.1358090185675,Preliminar
44045030,MONO LA [44045030],TEMPERATURA,Temperatura del aire media mensual,2019-08-01 00:00,degC,24.6094246031745,Preliminar
44045030,MONO LA [44045030],TEMPERATURA,Temperatura del aire media mensual,2023-07-01 00:00,degC,25.2248303934871,Preliminar
44045030,MONO LA [44045030],TEMPERATURA,Temperatura del aire media mensual,2023-08-01 00:00,degC,26.3289650537634,Preliminar
44045030,MONO LA [44045030],TEMPERATURA,Temperatura del aire media mensual,2023-09-01 00:00,degC,26.9251666666667,Preliminar
44045030,MONO LA [44045030],TEMPERATURA,Temperatura del aire media mensual,2023-10-01 00:00,degC,27.1324275362319,Preliminar
44045030,MONO LA [44045030],TEMPERATURA,Temperatura del aire media mensual,2023-11-01 00:00,degC,26.2319444444444,Preliminar
44045030,MONO LA [44045030],TEMPERATURA,Temperatura del aire media mensual,2023-12-01 00:00,degC,26.0921955403087,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2018-01-01 00:00,degC,25.3247545582047,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2018-02-01 00:00,degC,27.0009166666668,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2018-03-01 00:00,degC,25.6026580459771,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2018-04-01 00:00,degC,24.2338734567901,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2018-05-01 00:00,degC,24.4192361111111,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2018-06-01 00:00,degC,23.6121502209131,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2018-07-01 00:00,degC,23.6307152875175,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2018-08-01 00:00,degC,24.4852011494252,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2018-09-01 00:00,degC,25.6345238095238,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2018-10-01 00:00,degC,25.84375,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2018-11-01 00:00,degC,25.9020833333334,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2018-12-01 00:00,degC,25.4975308641975,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2019-01-01 00:00,degC,25.2706790123456,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2019-02-01 00:00,degC,25.8834876543209,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2019-03-01 00:00,degC,25.0741852487136,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2019-04-01 00:00,degC,25.6817032040472,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2019-05-01 00:00,degC,24.9656635802469,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2019-06-01 00:00,degC,24.3848812095032,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2019-07-01 00:00,degC,24.2390158172232,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2019-08-01 00:00,degC,24.5927083333333,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2019-09-01 00:00,degC,25.479981884058,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2019-10-01 00:00,degC,25.1836538461538,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2019-11-01 00:00,degC,25.5569683908046,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2019-12-01 00:00,degC,25.6094135802469,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2020-01-01 00:00,degC,26.4952586206896,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2020-02-01 00:00,degC,26.5260416666667,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2020-03-01 00:00,degC,25.7345982142858,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2020-04-01 00:00,degC,25.8048007246377,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2020-05-01 00:00,degC,24.8638888888889,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2020-06-01 00:00,degC,24.8190476190476,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2020-07-01 00:00,degC,24.750462962963,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2020-08-01 00:00,degC,24.629525862069,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2020-09-01 00:00,degC,25.8243291592129,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2020-10-01 00:00,degC,25.7153846153846,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2020-11-01 00:00,degC,25.5247048903879,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2020-12-01 00:00,degC,25.4722826086957,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2021-01-01 00:00,degC,25.3729166666666,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2021-02-01 00:00,degC,25.8956790123457,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2021-03-01 00:00,degC,24.7819196428572,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2021-04-01 00:00,degC,24.7882183908046,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2021-05-01 00:00,degC,24.6074845679013,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2021-06-01 00:00,degC,24.2529861111113,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2021-07-01 00:00,degC,23.6574404761905,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2021-08-01 00:00,degC,25.0526388888888,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2021-09-01 00:00,degC,25.0612351190476,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2021-10-01 00:00,degC,25.8312995245642,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2021-11-01 00:00,degC,25.7464343598056,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2021-12-01 00:00,degC,26.2667385057471,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2022-01-01 00:00,degC,25.9529017857143,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2022-02-01 00:00,degC,25.2474537037037,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2022-03-01 00:00,degC,24.8179597701149,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2022-04-01 00:00,degC,24.7395061728396,Preliminar
